Transaction_ID,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,hour,day_of_week
TXN_44074,9.16,ATM Withdrawal,33197.79,Laptop,Mumbai,Clothing,0,7,369.06,1,Amex,116,201.84,Biometric,0.7522,0,0,7,Tuesday
TXN_11346,33.23,POS,82407.16,Tablet,London,Electronics,0,10,281.69,3,Discover,17,2611.25,OTP,0.8599,0,1,4,Saturday
TXN_34640,27.25,Bank Transfer,25772.43,Tablet,New York,Travel,0,7,250.47,4,Mastercard,80,3871.21,Biometric,0.8921,1,1,0,Monday
TXN_37330,41.75,POS,96956.99,Laptop,Tokyo,Clothing,0,7,307.65,2,Mastercard,127,932.64,PIN,0.728,0,0,1,Sunday
TXN_21832,147.61,POS,39525.35,Laptop,Mumbai,Groceries,0,9,406.61,1,Visa,174,3249.36,Biometric,0.0883,0,0,16,Saturday
TXN_2682,28.59,Online,833.8,Tablet,New York,Restaurants,0,5,141.57,4,Amex,122,3518.52,Biometric,0.3789,0,1,13,Saturday
TXN_37781,17.2,ATM Withdrawal,12918.26,Laptop,Mumbai,Clothing,0,9,385.74,2,Mastercard,108,4979.73,PIN,0.4533,0,0,23,Sunday
TXN_3055,11.39,Bank Transfer,46630.38,Tablet,Tokyo,Electronics,0,13,300.31,2,Visa,150,821.6,OTP,0.96,0,1,6,Wednesday
TXN_41402,29.69,POS,35615.6,Tablet,Tokyo,Restaurants,0,3,154.78,4,Amex,111,206.95,Password,0.7967,1,1,1,Monday
TXN_863,37.53,Bank Transfer,76304.12,Laptop,London,Travel,0,6,330.35,0,Visa,55,3114.59,PIN,0.6,0,0,15,Tuesday
TXN_12582,44.07,ATM Withdrawal,71793.18,Laptop,Tokyo,Groceries,0,8,322.84,3,Mastercard,63,360.35,PIN,0.6984,1,0,1,Saturday
TXN_33639,110.84,ATM Withdrawal,11363.62,Tablet,Tokyo,Electronics,0,10,376.5,1,Visa,111,3078.85,PIN,0.1727,0,0,6,Sunday
TXN_9404,98.35,Online,95329.91,Laptop,Mumbai,Restaurants,0,12,112.12,1,Mastercard,107,1676.5,Biometric,0.7939,0,0,8,Saturday
TXN_37919,124.45,Online,19768.78,Laptop,Sydney,Travel,0,10,346.76,0,Discover,133,4953.38,PIN,0.33,0,0,11,Saturday
TXN_42766,89.66,ATM Withdrawal,27435.24,Laptop,London,Travel,0,6,19.08,0,Discover,227,65.37,PIN,0.8306,1,0,18,Sunday
TXN_22480,9.93,ATM Withdrawal,8918.98,Mobile,Mumbai,Clothing,1,11,81.92,1,Visa,195,1428.06,PIN,0.9486,1,1,22,Thursday
TXN_6928,34.53,Bank Transfer,46144.15,Tablet,Tokyo,Groceries,0,13,459.26,1,Visa,152,180.8,Password,0.2827,0,0,17,Monday
TXN_2466,165.67,Online,77515.97,Laptop,Tokyo,Groceries,0,13,225.17,4,Discover,19,1413.32,PIN,0.7972,0,1,8,Tuesday
TXN_20600,8.79,POS,33304.14,Tablet,New York,Electronics,0,3,103.27,1,Visa,239,3040.14,Biometric,0.1658,1,0,12,Wednesday
TXN_25702,41.11,Online,85074.77,Laptop,Sydney,Electronics,0,4,182.73,3,Amex,6,2492.62,OTP,0.3068,1,0,21,Friday
TXN_23487,76.93,POS,56905.45,Mobile,Tokyo,Groceries,1,13,325.57,3,Visa,5,4661.43,Password,0.4116,1,0,22,Thursday
TXN_5375,105.3,Online,28475.71,Laptop,Sydney,Travel,0,3,103.48,1,Visa,132,2026.86,PIN,0.6348,0,0,14,Sunday
TXN_20014,87.54,Online,6349.91,Tablet,London,Groceries,0,11,465.31,4,Amex,195,927.38,Biometric,0.2263,1,1,16,Saturday
TXN_1439,29.26,ATM Withdrawal,50873.93,Tablet,Mumbai,Electronics,0,3,140.43,4,Visa,70,1536.08,Biometric,0.6249,1,1,15,Tuesday
TXN_18095,49.98,Bank Transfer,80409.27,Tablet,Sydney,Electronics,0,10,447.9,0,Mastercard,90,3567.53,PIN,0.7541,0,0,8,Thursday
TXN_13222,83.69,ATM Withdrawal,32988.15,Mobile,Sydney,Restaurants,0,7,254.0,1,Discover,37,4712.38,PIN,0.2924,0,0,8,Wednesday
TXN_21173,62.5,Bank Transfer,18771.4,Tablet,Sydney,Groceries,0,9,482.29,4,Mastercard,92,1534.6,Biometric,0.6692,0,1,6,Friday
TXN_43888,8.84,Online,30599.14,Tablet,Sydney,Groceries,0,3,293.51,4,Mastercard,86,1050.1,PIN,0.528,1,1,0,Sunday
TXN_39116,244.15,POS,67268.06,Tablet,Mumbai,Restaurants,0,11,124.9,4,Amex,207,538.78,PIN,0.905,1,1,7,Tuesday
TXN_35667,280.02,Online,15618.67,Laptop,Tokyo,Groceries,0,14,194.27,0,Discover,17,2740.64,Password,0.2113,1,0,12,Monday
TXN_25046,32.96,ATM Withdrawal,12120.28,Tablet,New York,Travel,0,8,469.04,4,Visa,224,3442.31,Biometric,0.294,1,1,23,Wednesday
TXN_40454,136.3,POS,97883.55,Mobile,New York,Restaurants,0,10,66.94,3,Discover,94,2708.5,Biometric,0.2991,0,0,17,Friday
TXN_35797,49.89,ATM Withdrawal,94059.73,Laptop,London,Electronics,0,1,38.41,4,Mastercard,193,2920.42,OTP,0.5683,0,1,19,Friday
TXN_32500,9.66,POS,25510.7,Mobile,New York,Groceries,0,1,227.42,4,Mastercard,40,4928.55,PIN,0.0097,0,1,6,Friday
TXN_20641,116.33,Bank Transfer,36880.82,Mobile,New York,Electronics,0,12,392.14,1,Mastercard,6,4737.75,PIN,0.6814,0,0,3,Sunday
TXN_13665,174.2,POS,2712.45,Mobile,London,Clothing,0,2,324.71,0,Amex,46,1290.92,OTP,0.9245,0,1,10,Wednesday
TXN_44198,255.7,Bank Transfer,4576.2,Laptop,Mumbai,Restaurants,0,12,161.74,2,Amex,19,989.78,PIN,0.9942,1,1,10,Saturday
TXN_38534,102.37,Bank Transfer,32900.69,Tablet,Sydney,Electronics,1,1,322.04,0,Amex,231,3216.84,Biometric,0.8825,0,1,18,Thursday
TXN_27009,72.61,Bank Transfer,26607.71,Mobile,Mumbai,Electronics,0,14,212.04,1,Amex,42,3953.25,OTP,0.8414,0,0,15,Thursday
TXN_23466,25.19,Bank Transfer,14452.23,Laptop,London,Restaurants,0,1,480.68,4,Mastercard,213,4474.04,OTP,0.5107,1,1,7,Sunday
TXN_11977,554.96,POS,56184.69,Laptop,Tokyo,Restaurants,0,7,495.39,3,Amex,186,2528.8,OTP,0.4328,0,0,18,Thursday
TXN_34890,89.26,Bank Transfer,31535.54,Tablet,London,Groceries,0,6,481.53,2,Mastercard,144,2200.43,OTP,0.7211,0,0,9,Wednesday
TXN_2673,4.53,Online,87887.66,Mobile,Mumbai,Travel,1,13,214.39,2,Visa,238,1933.44,OTP,0.5736,0,0,19,Saturday
TXN_28484,18.21,Bank Transfer,67855.92,Tablet,Sydney,Groceries,0,5,325.87,1,Visa,8,889.15,Biometric,0.7808,0,0,9,Monday
TXN_29613,54.9,Online,44629.59,Laptop,New York,Groceries,1,11,57.57,2,Mastercard,64,1120.75,Biometric,0.1705,1,0,22,Tuesday
TXN_31036,220.67,Bank Transfer,52657.1,Tablet,Tokyo,Groceries,0,14,189.16,4,Discover,44,639.41,PIN,0.9972,0,1,12,Tuesday
TXN_23489,50.25,Online,17761.74,Tablet,Mumbai,Electronics,0,3,30.61,2,Amex,158,1584.64,OTP,0.3919,0,0,2,Monday
TXN_46213,68.57,Online,12601.8,Laptop,London,Restaurants,0,11,275.55,1,Mastercard,144,3576.73,OTP,0.9541,1,1,13,Thursday
TXN_49429,53.11,Bank Transfer,68301.73,Laptop,Tokyo,Clothing,0,9,142.92,3,Amex,14,668.95,Password,0.5391,0,0,7,Thursday
TXN_45240,40.22,Bank Transfer,49315.46,Tablet,Sydney,Travel,0,3,247.6,0,Amex,123,1753.24,Password,0.2703,0,0,3,Wednesday
TXN_19995,88.94,ATM Withdrawal,35638.59,Tablet,New York,Restaurants,0,8,376.23,1,Mastercard,117,479.96,Password,0.9727,0,1,16,Sunday
TXN_39899,25.03,Bank Transfer,97352.83,Tablet,New York,Groceries,0,2,296.55,4,Amex,62,2352.27,PIN,0.9209,0,1,13,Monday
TXN_40319,264.88,ATM Withdrawal,85884.67,Tablet,Mumbai,Electronics,0,3,312.34,3,Mastercard,137,4086.98,PIN,0.1048,0,0,1,Saturday
TXN_48546,46.55,POS,52663.57,Tablet,Sydney,Groceries,0,9,193.54,4,Visa,138,4639.66,OTP,0.5588,1,1,3,Friday
TXN_23450,329.64,Online,76879.12,Tablet,London,Clothing,0,12,118.31,1,Discover,71,2328.94,PIN,0.5075,1,0,11,Tuesday
TXN_337,283.19,Online,9682.34,Tablet,Tokyo,Clothing,1,5,85.97,3,Amex,165,4744.09,OTP,0.4442,1,0,11,Tuesday
TXN_47748,85.9,POS,97588.36,Tablet,New York,Electronics,0,13,175.72,4,Amex,78,1683.4,OTP,0.6528,0,1,14,Sunday
TXN_20388,155.16,ATM Withdrawal,87157.61,Laptop,Sydney,Restaurants,0,4,324.69,4,Visa,33,3608.85,OTP,0.0525,1,1,10,Thursday
TXN_1942,473.47,Bank Transfer,60188.55,Laptop,Mumbai,Restaurants,0,9,197.74,1,Mastercard,112,4729.73,OTP,0.8781,0,1,18,Wednesday
TXN_27068,23.65,POS,14373.17,Tablet,Tokyo,Groceries,0,12,49.89,4,Amex,191,1548.05,OTP,0.0815,0,1,10,Monday
TXN_1913,164.46,Bank Transfer,86092.34,Tablet,London,Restaurants,0,2,126.64,2,Visa,153,1850.5,PIN,0.915,1,1,0,Tuesday
TXN_13898,79.67,ATM Withdrawal,1921.18,Laptop,Tokyo,Electronics,0,1,268.74,4,Mastercard,115,2016.27,PIN,0.0635,0,1,13,Thursday
TXN_8915,6.9,Online,72273.29,Laptop,Tokyo,Clothing,1,12,285.99,1,Discover,126,2162.37,Biometric,0.714,0,0,20,Sunday
TXN_7771,35.71,Online,86306.5,Mobile,Mumbai,Electronics,0,2,120.69,1,Discover,9,3752.43,Biometric,0.274,1,0,19,Thursday
TXN_23401,33.17,Bank Transfer,10162.98,Tablet,Tokyo,Travel,0,14,68.33,3,Mastercard,160,3802.42,Password,0.0798,0,0,12,Saturday
TXN_21682,45.49,POS,44946.64,Mobile,London,Restaurants,0,11,429.21,3,Mastercard,233,4219.83,PIN,0.1938,1,0,11,Saturday
TXN_23645,4.87,Bank Transfer,10260.84,Tablet,New York,Groceries,0,7,154.34,4,Visa,108,460.32,PIN,0.44,0,1,5,Saturday
TXN_33902,37.36,ATM Withdrawal,65340.84,Tablet,New York,Electronics,0,14,414.69,2,Discover,202,3803.25,PIN,0.131,1,0,2,Sunday
TXN_34609,128.67,POS,82970.99,Tablet,Sydney,Restaurants,0,14,69.34,0,Discover,232,3685.41,PIN,0.1328,0,0,7,Thursday
TXN_32539,243.55,ATM Withdrawal,5970.29,Mobile,Mumbai,Clothing,0,13,63.72,4,Discover,146,60.36,OTP,0.7927,1,1,2,Sunday
TXN_16417,16.62,Online,22812.6,Mobile,Mumbai,Clothing,0,6,83.32,2,Mastercard,136,4252.08,OTP,0.376,0,0,22,Thursday
TXN_23221,12.98,ATM Withdrawal,98829.56,Tablet,Tokyo,Clothing,0,3,409.39,2,Discover,43,4414.88,PIN,0.5032,0,0,5,Friday
TXN_46138,31.53,Bank Transfer,55988.21,Tablet,Tokyo,Groceries,0,14,271.16,1,Mastercard,90,1612.27,OTP,0.1324,1,0,22,Thursday
TXN_1076,25.55,Online,13801.3,Mobile,Sydney,Electronics,0,3,251.54,0,Visa,222,4052.97,PIN,0.7172,0,0,11,Monday
TXN_29006,2.04,ATM Withdrawal,81193.73,Laptop,Tokyo,Groceries,0,8,309.08,2,Discover,20,963.5,Biometric,0.4571,0,0,19,Monday
TXN_29811,475.18,Online,1317.07,Laptop,Sydney,Restaurants,0,11,156.26,2,Mastercard,134,4193.83,OTP,0.8969,1,1,4,Saturday
TXN_5399,29.52,ATM Withdrawal,70552.15,Tablet,Sydney,Travel,0,13,179.36,2,Discover,55,1392.31,Biometric,0.1098,0,0,15,Wednesday
TXN_14263,79.14,POS,650.47,Laptop,Mumbai,Electronics,0,2,47.66,2,Discover,131,3653.09,OTP,0.0513,1,0,22,Tuesday
TXN_39179,166.6,POS,41721.28,Tablet,Mumbai,Groceries,0,5,279.79,1,Amex,37,3451.36,PIN,0.1927,0,0,13,Tuesday
TXN_16267,101.64,Bank Transfer,65079.1,Mobile,London,Restaurants,0,11,317.02,1,Amex,12,2275.75,Password,0.463,1,0,2,Monday
TXN_38457,77.79,Bank Transfer,9202.32,Mobile,Sydney,Restaurants,0,3,293.2,0,Discover,16,2438.58,OTP,0.4742,0,0,13,Tuesday
TXN_33357,79.3,Online,15502.25,Tablet,Mumbai,Restaurants,0,11,343.2,0,Discover,174,1552.91,PIN,0.493,1,0,16,Thursday
TXN_39969,424.04,POS,69806.87,Tablet,London,Travel,0,5,335.65,1,Visa,38,3978.94,Password,0.5184,0,0,3,Sunday
TXN_8271,43.73,POS,43655.5,Tablet,Mumbai,Clothing,0,9,227.19,3,Mastercard,103,1791.4,PIN,0.5139,0,0,7,Monday
TXN_43630,154.73,Bank Transfer,25989.47,Tablet,New York,Electronics,0,14,18.74,3,Visa,234,3522.23,Biometric,0.8276,0,0,14,Sunday
TXN_7897,67.37,Bank Transfer,45177.91,Laptop,Sydney,Restaurants,0,9,184.18,4,Visa,177,1452.67,Password,0.821,0,1,19,Monday
TXN_3199,17.03,Online,36736.04,Mobile,Mumbai,Travel,0,1,465.57,0,Amex,30,1252.34,OTP,0.6247,1,0,22,Friday
TXN_41551,23.46,POS,92037.68,Tablet,London,Restaurants,0,5,472.56,1,Amex,222,4160.82,Biometric,0.7237,0,0,15,Thursday
TXN_14863,24.29,ATM Withdrawal,18085.25,Tablet,Sydney,Restaurants,0,7,364.89,3,Discover,184,4370.0,Biometric,0.2044,0,0,2,Wednesday
TXN_44810,148.64,ATM Withdrawal,25132.89,Mobile,London,Electronics,0,3,84.58,3,Amex,38,2591.58,Biometric,0.0988,1,0,7,Monday
TXN_27482,237.11,Bank Transfer,53093.83,Tablet,London,Clothing,1,4,128.82,1,Visa,73,291.61,Biometric,0.2791,0,0,15,Thursday
TXN_46655,133.23,Bank Transfer,55345.08,Tablet,Mumbai,Travel,0,14,295.75,1,Discover,123,2460.02,Biometric,0.7684,0,0,5,Monday
TXN_3324,18.68,Online,85484.94,Mobile,London,Travel,0,4,30.51,3,Discover,160,738.65,Biometric,0.8053,1,0,5,Saturday
TXN_26279,40.96,Online,55669.44,Tablet,Sydney,Travel,0,13,67.13,2,Discover,97,1504.72,Biometric,0.2009,0,0,17,Sunday
TXN_10196,15.41,ATM Withdrawal,90020.77,Mobile,Tokyo,Electronics,0,3,378.43,4,Mastercard,25,2970.11,OTP,0.9664,0,1,23,Tuesday
TXN_30924,22.28,ATM Withdrawal,57293.22,Mobile,Tokyo,Electronics,1,10,83.78,1,Visa,144,2875.47,OTP,0.5428,1,0,8,Friday
TXN_3743,11.99,Bank Transfer,37948.0,Mobile,Tokyo,Clothing,0,13,417.65,1,Amex,160,1856.65,PIN,0.5321,1,0,19,Saturday
TXN_37671,26.22,POS,97156.87,Mobile,Tokyo,Groceries,0,5,356.7,0,Discover,85,3133.81,Biometric,0.5472,0,0,10,Friday
TXN_48518,54.23,Online,40129.61,Laptop,London,Travel,0,10,42.68,0,Visa,239,2436.94,PIN,0.8003,0,0,20,Thursday
TXN_27387,13.34,POS,65300.74,Laptop,Sydney,Travel,0,4,451.78,1,Mastercard,232,3284.17,OTP,0.0446,1,0,17,Tuesday
TXN_45813,107.9,Bank Transfer,36653.91,Tablet,Sydney,Travel,0,14,164.19,1,Mastercard,17,1830.02,OTP,0.442,0,0,6,Thursday
TXN_28779,110.1,ATM Withdrawal,68055.03,Laptop,Sydney,Clothing,0,4,234.76,4,Amex,182,3489.09,OTP,0.8766,0,1,2,Monday
TXN_27157,159.46,Online,2413.41,Tablet,Mumbai,Travel,1,1,216.72,0,Mastercard,184,2295.22,Password,0.125,1,0,8,Wednesday
TXN_29665,253.86,ATM Withdrawal,17166.68,Tablet,New York,Clothing,0,8,454.19,1,Amex,116,288.39,PIN,0.1084,1,0,0,Sunday
TXN_39368,137.83,ATM Withdrawal,26013.62,Laptop,Mumbai,Clothing,0,3,374.99,0,Mastercard,51,1951.77,PIN,0.7433,0,0,15,Sunday
TXN_19911,54.28,Bank Transfer,69114.84,Mobile,London,Electronics,1,6,150.17,1,Mastercard,177,142.15,Password,0.5195,0,0,6,Saturday
TXN_7440,103.78,Bank Transfer,1617.8,Mobile,Mumbai,Electronics,0,3,476.69,4,Visa,221,3700.16,Biometric,0.6014,0,1,22,Wednesday
TXN_29751,317.94,ATM Withdrawal,12374.13,Mobile,London,Travel,0,10,428.98,4,Visa,72,4465.94,Password,0.7438,1,1,6,Saturday
TXN_11231,230.58,ATM Withdrawal,11444.62,Laptop,Sydney,Groceries,0,13,247.81,1,Visa,227,2130.11,Biometric,0.586,0,0,4,Saturday
TXN_44926,133.17,Online,46040.93,Mobile,New York,Groceries,1,4,341.31,1,Mastercard,87,3831.28,Biometric,0.2291,1,0,14,Sunday
TXN_997,240.57,ATM Withdrawal,11667.13,Laptop,Sydney,Groceries,0,9,319.54,2,Amex,150,3759.0,OTP,0.8536,0,1,12,Monday
TXN_24760,328.55,ATM Withdrawal,56983.58,Mobile,New York,Groceries,0,8,319.72,4,Amex,31,4902.68,PIN,0.0804,1,1,0,Thursday
TXN_18676,61.68,Online,69845.51,Laptop,New York,Groceries,1,5,442.33,1,Mastercard,41,2657.29,OTP,0.2603,0,0,0,Monday
TXN_25774,32.36,ATM Withdrawal,57831.95,Mobile,New York,Restaurants,0,11,165.73,0,Discover,1,4699.03,PIN,0.0199,1,0,12,Sunday
TXN_7176,11.11,POS,78158.63,Mobile,Tokyo,Travel,0,6,291.88,1,Amex,86,1881.79,Biometric,0.4699,0,0,13,Monday
TXN_2124,201.67,Online,3933.2,Laptop,London,Restaurants,0,7,443.08,1,Discover,80,62.69,PIN,0.2361,0,0,11,Saturday
TXN_22043,21.01,Online,16728.83,Mobile,Tokyo,Clothing,0,8,86.15,2,Amex,215,3654.72,OTP,0.7883,0,0,10,Sunday
TXN_36744,128.1,ATM Withdrawal,68223.71,Tablet,Tokyo,Electronics,0,5,294.04,4,Mastercard,51,3013.85,Password,0.5511,0,1,15,Tuesday
TXN_17116,52.53,Bank Transfer,75759.83,Tablet,Sydney,Travel,0,4,469.23,1,Discover,217,2970.5,Biometric,0.8638,1,1,19,Tuesday
TXN_10169,4.89,ATM Withdrawal,4319.24,Mobile,Sydney,Groceries,0,2,200.59,4,Mastercard,133,4565.85,Password,0.1247,0,1,16,Saturday
TXN_21580,62.95,Online,2917.71,Tablet,London,Electronics,0,14,407.15,2,Discover,159,2643.85,Biometric,0.4309,1,0,11,Friday
TXN_27407,170.06,Online,25292.07,Tablet,New York,Groceries,1,14,366.71,3,Amex,177,285.14,Biometric,0.7946,1,0,2,Thursday
TXN_36531,7.38,POS,13119.48,Tablet,Tokyo,Clothing,0,8,443.31,0,Visa,237,2843.62,Biometric,0.2525,1,0,15,Wednesday
TXN_32847,97.44,POS,37834.06,Laptop,London,Groceries,0,5,175.81,1,Amex,29,1662.77,Password,0.0443,0,0,5,Tuesday
TXN_4561,120.62,Online,62844.84,Tablet,Mumbai,Groceries,0,4,492.08,0,Amex,7,3122.33,PIN,0.5785,0,0,6,Tuesday
TXN_18715,165.85,Bank Transfer,98880.49,Tablet,Tokyo,Travel,0,5,291.81,2,Discover,210,4104.6,Password,0.0786,1,0,10,Thursday
TXN_20890,302.03,Bank Transfer,39486.75,Tablet,Sydney,Restaurants,0,11,454.37,3,Discover,169,2273.31,Password,0.6916,0,0,22,Wednesday
TXN_11025,118.98,Online,51423.45,Mobile,Tokyo,Electronics,0,13,454.67,1,Discover,39,2895.53,PIN,0.9111,1,1,9,Saturday
TXN_32695,93.15,ATM Withdrawal,57886.35,Mobile,Sydney,Travel,0,8,424.7,4,Amex,182,638.89,OTP,0.1564,0,1,18,Friday
TXN_12683,36.07,Bank Transfer,28827.67,Mobile,Mumbai,Travel,0,2,111.29,0,Amex,174,3535.14,Password,0.1641,1,0,12,Thursday
TXN_29756,98.91,ATM Withdrawal,57212.12,Mobile,London,Groceries,0,12,379.55,1,Amex,1,2178.62,Password,0.2316,0,0,21,Monday
TXN_303,79.22,ATM Withdrawal,88546.2,Laptop,New York,Electronics,0,5,275.93,2,Amex,169,4938.47,OTP,0.099,0,0,6,Monday
TXN_20542,56.6,Online,33829.71,Laptop,London,Restaurants,0,2,409.71,4,Mastercard,36,3066.27,OTP,0.2138,0,1,16,Monday
TXN_25459,70.65,Online,32650.58,Mobile,Sydney,Clothing,0,3,212.72,0,Amex,104,3521.1,Biometric,0.1043,0,0,11,Wednesday
TXN_41625,68.36,POS,60090.46,Mobile,London,Groceries,0,5,89.96,2,Mastercard,179,3874.74,PIN,0.288,0,0,5,Thursday
TXN_6617,200.1,Bank Transfer,18900.13,Mobile,Mumbai,Travel,0,1,342.29,3,Discover,143,529.23,PIN,0.5137,0,0,8,Sunday
TXN_25167,30.74,ATM Withdrawal,92403.9,Tablet,Tokyo,Electronics,0,7,249.14,1,Amex,195,2816.76,PIN,0.7156,0,0,19,Friday
TXN_23218,75.82,Online,99014.94,Tablet,Sydney,Groceries,0,8,320.9,2,Mastercard,20,4747.36,Password,0.0499,1,0,12,Saturday
TXN_16167,139.66,ATM Withdrawal,36641.45,Mobile,Sydney,Travel,0,4,438.09,3,Mastercard,107,1260.18,Biometric,0.9713,0,1,6,Saturday
TXN_49302,197.19,ATM Withdrawal,98802.35,Laptop,Sydney,Groceries,0,4,460.35,1,Mastercard,168,4962.42,OTP,0.1978,1,0,3,Friday
TXN_14037,137.12,Online,25569.21,Tablet,Tokyo,Electronics,0,2,82.85,2,Amex,198,2356.16,OTP,0.6164,1,0,3,Thursday
TXN_14974,55.32,Bank Transfer,62141.6,Laptop,London,Travel,0,2,295.13,1,Amex,51,2073.75,Password,0.6015,0,0,17,Tuesday
TXN_49398,140.02,POS,37507.62,Tablet,Mumbai,Restaurants,1,5,167.82,4,Discover,43,3200.56,OTP,0.3699,0,1,13,Saturday
TXN_6177,281.21,Bank Transfer,7304.08,Mobile,Tokyo,Clothing,0,12,275.6,3,Amex,199,4499.07,OTP,0.3425,0,0,17,Monday
TXN_39137,161.29,ATM Withdrawal,52726.93,Tablet,Tokyo,Clothing,0,5,486.79,4,Mastercard,36,3193.72,Biometric,0.9044,0,1,11,Friday
TXN_30496,106.28,Online,31701.25,Tablet,Mumbai,Travel,0,10,143.18,2,Mastercard,183,1887.57,PIN,0.1927,0,0,20,Sunday
TXN_30649,144.66,ATM Withdrawal,20630.64,Tablet,Tokyo,Clothing,0,11,407.82,3,Visa,15,1322.54,Biometric,0.6639,0,0,21,Monday
TXN_5400,220.01,Online,44493.56,Laptop,Mumbai,Clothing,0,1,238.05,2,Discover,127,3484.54,Password,0.352,0,0,17,Tuesday
TXN_42527,87.69,Bank Transfer,54961.45,Mobile,London,Travel,1,9,430.65,3,Amex,192,517.29,PIN,0.1687,1,0,16,Thursday
TXN_29605,32.83,Bank Transfer,97156.42,Laptop,Mumbai,Travel,0,1,214.19,4,Visa,1,1183.47,OTP,0.9798,1,1,14,Wednesday
TXN_27153,54.78,ATM Withdrawal,96804.59,Mobile,Mumbai,Clothing,0,8,394.48,3,Amex,3,1779.91,PIN,0.265,1,0,21,Wednesday
TXN_15195,128.38,Online,39627.89,Laptop,Sydney,Travel,0,6,220.02,2,Visa,103,4974.13,OTP,0.749,0,0,2,Friday
TXN_106,223.15,Online,47892.52,Laptop,Mumbai,Groceries,0,8,452.87,2,Discover,86,4132.92,PIN,0.4778,0,0,1,Sunday
TXN_48828,155.04,Online,46335.35,Mobile,London,Travel,0,5,393.38,3,Amex,8,1303.91,Biometric,0.3587,0,0,12,Thursday
TXN_3404,75.77,Online,46474.64,Laptop,New York,Clothing,0,11,343.42,1,Amex,174,3104.89,Biometric,0.6711,0,0,12,Wednesday
TXN_16102,265.93,ATM Withdrawal,83246.01,Laptop,New York,Clothing,0,12,496.36,1,Mastercard,171,1691.83,Password,0.484,1,0,1,Thursday
TXN_30215,1.79,Bank Transfer,14621.47,Laptop,Sydney,Restaurants,0,3,419.08,3,Mastercard,237,3792.07,Password,0.2502,0,0,11,Saturday
TXN_37666,193.87,POS,2474.22,Laptop,Tokyo,Clothing,0,4,93.01,0,Amex,51,4000.95,Biometric,0.351,0,0,3,Thursday
TXN_37978,20.87,ATM Withdrawal,52812.13,Mobile,New York,Electronics,0,14,271.9,3,Amex,90,2549.44,Biometric,0.4508,0,0,15,Sunday
TXN_43181,270.91,Bank Transfer,29351.79,Laptop,London,Electronics,0,8,117.35,1,Discover,140,2704.48,Biometric,0.112,0,0,5,Tuesday
TXN_6387,42.87,Online,44826.96,Tablet,Tokyo,Travel,0,1,48.66,3,Mastercard,40,3247.96,OTP,0.9554,0,1,20,Tuesday
TXN_41928,166.62,Online,80437.9,Mobile,London,Travel,0,3,492.95,3,Discover,114,2306.34,PIN,0.3525,0,0,7,Wednesday
TXN_19455,45.15,Online,8676.71,Tablet,London,Groceries,0,1,276.53,1,Mastercard,2,1757.28,OTP,0.7365,0,0,12,Tuesday
TXN_35744,77.79,POS,21735.03,Laptop,Mumbai,Clothing,0,13,419.83,2,Mastercard,193,4051.01,Password,0.9152,0,1,21,Wednesday
TXN_34296,74.32,POS,99215.4,Tablet,Tokyo,Clothing,0,10,141.09,1,Mastercard,101,3501.0,PIN,0.9207,0,1,19,Thursday
TXN_21348,591.17,Bank Transfer,14291.28,Laptop,Sydney,Clothing,0,9,217.49,2,Amex,204,546.61,Password,0.2803,0,0,11,Thursday
TXN_30692,18.91,Bank Transfer,31930.38,Laptop,Sydney,Groceries,0,12,70.47,0,Discover,145,2681.12,PIN,0.8457,1,0,18,Friday
TXN_17349,82.58,Bank Transfer,56828.14,Laptop,Sydney,Groceries,0,9,264.74,2,Discover,195,4020.96,Password,0.932,0,1,19,Friday
TXN_9854,291.02,POS,86655.17,Tablet,Mumbai,Travel,0,2,81.65,0,Visa,36,4343.31,Biometric,0.421,1,0,9,Sunday
TXN_33223,31.27,ATM Withdrawal,99138.3,Tablet,Tokyo,Restaurants,0,6,273.95,3,Amex,105,1523.74,PIN,0.8213,1,0,5,Monday
TXN_43007,68.96,POS,18466.84,Laptop,Tokyo,Travel,0,10,15.55,0,Visa,31,3801.23,Biometric,0.2204,0,0,1,Monday
TXN_23437,187.96,ATM Withdrawal,18207.21,Tablet,Sydney,Restaurants,0,3,153.28,2,Visa,101,259.81,Password,0.3129,1,0,8,Monday
TXN_47429,97.78,Bank Transfer,65158.05,Laptop,London,Clothing,0,1,56.54,1,Visa,146,270.12,PIN,0.9091,1,1,23,Wednesday
TXN_29742,45.13,Bank Transfer,72804.91,Laptop,Sydney,Clothing,0,13,243.13,4,Mastercard,161,4007.18,OTP,0.3388,0,1,0,Wednesday
TXN_45,53.79,POS,43266.22,Tablet,Tokyo,Electronics,0,3,81.16,3,Visa,78,4847.18,PIN,0.0624,0,0,20,Tuesday
TXN_9286,14.42,Bank Transfer,51244.98,Mobile,Tokyo,Travel,0,5,37.94,2,Visa,213,757.47,OTP,0.4927,0,0,6,Saturday
TXN_38761,58.39,POS,16524.13,Tablet,Sydney,Electronics,0,10,416.33,4,Discover,38,391.14,Password,0.5458,0,1,13,Wednesday
